,repo_id,forks,year_month,community
1120,274012656,0,2020-09,
1121,101101544,0,2020-09,
1122,127058653,0,2020-09,
1123,196743910,0,2020-09,
1124,227347371,0,2020-09,
1125,228297846,0,2020-09,
1126,296268741,0,2020-09,
1127,171811851,0,2020-09,
1128,262296122,346,2020-10,PaddleOCR
1129,65711522,56,2020-10,Paddle
1130,217475193,41,2020-10,PaddleDetection
1131,88868842,39,2020-10,models
1132,204380779,34,2020-10,PaddleSeg
1133,162672577,31,2020-10,PaddleHub
1134,76616099,29,2020-10,
1135,104208128,24,2020-10,
1136,131044128,20,2020-10,
1137,240226378,18,2020-10,
1138,173544440,17,2020-10,
1139,246509073,17,2020-10,
1140,251201169,16,2020-10,
1141,228290594,15,2020-10,PaddleSlim
1142,273214029,11,2020-10,PaddleGAN
1143,114885555,11,2020-10,
1144,276845708,10,2020-10,
1145,110688239,9,2020-10,
1146,233520812,9,2020-10,
1147,173032424,8,2020-10,
1148,136450404,7,2020-10,
1149,161509700,6,2020-10,
1150,127693333,5,2020-10,
1151,191286408,5,2020-10,
1152,178685945,5,2020-10,
1153,259513732,4,2020-10,
1154,264782838,4,2020-10,
1155,127058653,3,2020-10,
1156,243677660,3,2020-10,
1157,203514079,3,2020-10,
1158,250154445,2,2020-10,
1159,89484677,2,2020-10,
1160,164796418,2,2020-10,
1161,240230342,2,2020-10,
1162,210873203,2,2020-10,
1163,133907444,2,2020-10,
1164,196743910,1,2020-10,
1165,228297846,1,2020-10,
1166,261698998,1,2020-10,
1167,296268741,1,2020-10,
1168,101101544,1,2020-10,
1169,225549581,1,2020-10,
1170,203899406,0,2020-10,
1171,227347371,0,2020-10,
1172,274012656,0,2020-10,
1173,259220361,0,2020-10,
1174,171811851,0,2020-10,
1175,302509341,0,2020-10,
1176,210520127,0,2020-10,
1177,227880026,0,2020-10,
1178,203736612,0,2020-10,
1179,262296122,271,2020-11,PaddleOCR
1180,65711522,64,2020-11,Paddle
1181,162672577,54,2020-11,PaddleHub
1182,217475193,51,2020-11,PaddleDetection
1183,88868842,39,2020-11,models
1184,131044128,31,2020-11,
1185,204380779,31,2020-11,PaddleSeg
1186,240226378,29,2020-11,
1187,191286408,29,2020-11,
1188,251201169,28,2020-11,
1189,273214029,26,2020-11,PaddleGAN
1190,104208128,24,2020-11,
1191,246509073,24,2020-11,
1192,173544440,24,2020-11,
1193,76616099,23,2020-11,
1194,136450404,12,2020-11,
1195,110688239,11,2020-11,
1196,259513732,10,2020-11,
1197,276845708,7,2020-11,
1198,210873203,7,2020-11,
1199,164796418,6,2020-11,
1200,114885555,5,2020-11,
1201,228290594,4,2020-11,PaddleSlim
1202,127058653,4,2020-11,
1203,264782838,4,2020-11,
1204,233520812,3,2020-11,
1205,261698998,3,2020-11,
1206,178685945,3,2020-11,
1207,173032424,3,2020-11,
1208,312259012,3,2020-11,
1209,203514079,3,2020-11,
1210,244790548,2,2020-11,
1211,243677660,2,2020-11,
1212,75912778,1,2020-11,
1213,203736612,1,2020-11,
1214,203899406,1,2020-11,
1215,210520127,1,2020-11,
1216,259220361,1,2020-11,
1217,227347371,1,2020-11,
1218,289874518,1,2020-11,
1219,250154445,1,2020-11,
1220,161509700,0,2020-11,
1221,225549581,0,2020-11,
1222,89484677,0,2020-11,
1223,196743910,0,2020-11,
1224,227880026,0,2020-11,
1225,240230342,0,2020-11,
1226,103466347,0,2020-11,
1227,228297846,0,2020-11,
1228,133907444,0,2020-11,
1229,314704349,0,2020-11,
1230,274012656,0,2020-11,
1231,127693333,0,2020-11,
1232,171811851,0,2020-11,
1233,296268741,0,2020-11,
1234,302509341,0,2020-11,
1235,162672577,483,2020-12,PaddleHub
1236,262296122,275,2020-12,PaddleOCR
1237,65711522,87,2020-12,Paddle
1238,217475193,73,2020-12,PaddleDetection
1239,88868842,66,2020-12,models
1240,246509073,50,2020-12,
1241,251201169,34,2020-12,
1242,273214029,33,2020-12,PaddleGAN
1243,204380779,27,2020-12,PaddleSeg
1244,240226378,25,2020-12,
1245,76616099,23,2020-12,
1246,104208128,23,2020-12,
1247,314704349,23,2020-12,
1248,131044128,20,2020-12,
1249,114885555,19,2020-12,
1250,173544440,18,2020-12,
1251,321995806,16,2020-12,
1252,191286408,14,2020-12,
1253,319575342,12,2020-12,
1254,259513732,12,2020-12,
1255,164796418,11,2020-12,
1256,178685945,10,2020-12,
1257,228290594,8,2020-12,PaddleSlim
1258,276845708,7,2020-12,
1259,110688239,7,2020-12,
1260,136450404,6,2020-12,
1261,250154445,6,2020-12,
1262,225549581,4,2020-12,
1263,261698998,4,2020-12,
1264,127058653,4,2020-12,
1265,203514079,4,2020-12,
1266,312259012,4,2020-12,
1267,240230342,3,2020-12,
1268,296268741,3,2020-12,
1269,210873203,2,2020-12,
1270,243677660,2,2020-12,
1271,89484677,2,2020-12,
1272,173032424,2,2020-12,
1273,161509700,2,2020-12,
1274,264782838,2,2020-12,
1275,210520127,1,2020-12,
1276,127693333,1,2020-12,
1277,244790548,1,2020-12,
1278,233520812,1,2020-12,
1279,227347371,1,2020-12,
1280,274012656,1,2020-12,
1281,171811851,0,2020-12,
1282,289874518,0,2020-12,
1283,259220361,0,2020-12,
1284,196743910,0,2020-12,
1285,133907444,0,2020-12,
1286,227880026,0,2020-12,
1287,302509341,0,2020-12,
1288,228297846,0,2020-12,
1289,262296122,420,2021-01,PaddleOCR
1290,246509073,97,2021-01,
1291,65711522,87,2021-01,Paddle
1292,162672577,52,2021-01,PaddleHub
1293,88868842,38,2021-01,models
1294,217475193,38,2021-01,PaddleDetection
1295,312259012,36,2021-01,
1296,240226378,30,2021-01,
1297,204380779,22,2021-01,PaddleSeg
1298,251201169,17,2021-01,
1299,104208128,17,2021-01,
1300,131044128,17,2021-01,
1301,76616099,16,2021-01,
1302,273214029,15,2021-01,PaddleGAN
1303,173544440,15,2021-01,
1304,259513732,11,2021-01,
1305,164796418,9,2021-01,
1306,136450404,8,2021-01,
1307,173032424,8,2021-01,
1308,191286408,7,2021-01,
1309,178685945,6,2021-01,
1310,228290594,5,2021-01,PaddleSlim
1311,314704349,5,2021-01,
1312,261698998,5,2021-01,
1313,321995806,5,2021-01,
1314,203514079,5,2021-01,
1315,114885555,4,2021-01,
1316,110688239,4,2021-01,
1317,161509700,4,2021-01,
1318,227347371,3,2021-01,
1319,244790548,2,2021-01,
1320,210520127,2,2021-01,
1321,228297846,2,2021-01,
1322,89484677,2,2021-01,
1323,127058653,2,2021-01,
1324,243677660,2,2021-01,
1325,289874518,1,2021-01,
1326,276845708,1,2021-01,
1327,274012656,1,2021-01,
1328,127693333,1,2021-01,
1329,133907444,1,2021-01,
1330,196743910,1,2021-01,
1331,264782838,1,2021-01,
1332,259220361,0,2021-01,
1333,250154445,0,2021-01,
1334,319575342,0,2021-01,
1335,227880026,0,2021-01,
1336,333611338,0,2021-01,
1337,171811851,0,2021-01,
1338,302509341,0,2021-01,
1339,225549581,0,2021-01,
1340,233520812,0,2021-01,
1341,103466347,0,2021-01,
1342,210873203,0,2021-01,
1343,262296122,176,2021-02,PaddleOCR
1344,65711522,157,2021-02,Paddle
1345,114885555,99,2021-02,
1346,336274588,57,2021-02,PaddleNLP
1347,88868842,43,2021-02,models
1348,273214029,28,2021-02,PaddleGAN
1349,217475193,25,2021-02,PaddleDetection
1350,246509073,25,2021-02,
1351,162672577,25,2021-02,PaddleHub
1352,240226378,20,2021-02,
1353,204380779,18,2021-02,PaddleSeg
1354,104208128,18,2021-02,
1355,173544440,14,2021-02,
1356,136450404,13,2021-02,
1357,131044128,12,2021-02,
1358,251201169,11,2021-02,
1359,259513732,11,2021-02,
1360,76616099,9,2021-02,
1361,312259012,8,2021-02,
1362,227347371,8,2021-02,
1363,127058653,7,2021-02,
1364,191286408,7,2021-02,
1365,110688239,6,2021-02,
1366,178685945,6,2021-02,
1367,228297846,6,2021-02,
1368,228290594,6,2021-02,PaddleSlim
1369,164796418,5,2021-02,
1370,173032424,4,2021-02,
1371,321995806,4,2021-02,
1372,261698998,4,2021-02,
1373,203514079,3,2021-02,
1374,250154445,3,2021-02,
1375,243677660,3,2021-02,
1376,333611338,2,2021-02,
1377,210873203,2,2021-02,
1378,240230342,2,2021-02,
1379,264782838,1,2021-02,
1380,314704349,1,2021-02,
1381,161509700,1,2021-02,
1382,133907444,1,2021-02,
1383,244790548,1,2021-02,
1384,302509341,1,2021-02,
1385,210520127,1,2021-02,
1386,89484677,1,2021-02,
1387,289874518,1,2021-02,
