,repo_id,stars,year_month,community
1827,250154445,9,2021-10,
1828,259513732,9,2021-10,
1829,127058653,8,2021-10,
1830,314704349,7,2021-10,
1831,110688239,7,2021-10,
1832,243677660,7,2021-10,
1833,196743910,5,2021-10,
1834,210873203,5,2021-10,
1835,164796418,5,2021-10,
1836,276845708,4,2021-10,
1837,228290594,4,2021-10,PaddleSlim
1838,403829741,4,2021-10,
1839,114885555,3,2021-10,
1840,76616099,2,2021-10,
1841,173032424,2,2021-10,
1842,264782838,2,2021-10,
1843,178685945,2,2021-10,
1844,274012656,1,2021-10,
1845,228297846,1,2021-10,
1846,89484677,1,2021-10,
1847,133907444,1,2021-10,
1848,161509700,1,2021-10,
1849,365999954,1,2021-10,
1850,171811851,1,2021-10,
1851,302509341,1,2021-10,
1852,227880026,1,2021-10,
1853,383138186,1,2021-10,
1854,101101544,1,2021-10,
1855,203514079,1,2021-10,
1856,240230342,0,2021-10,
1857,244790548,0,2021-10,
1858,321995806,0,2021-10,
1859,333611338,0,2021-10,
1860,261698998,0,2021-10,
1861,136450404,0,2021-10,
1862,217475193,976,2021-11,PaddleDetection
1863,251201169,747,2021-11,
1864,204380779,563,2021-11,PaddleSeg
1865,262296122,499,2021-11,PaddleOCR
1866,273214029,321,2021-11,PaddleGAN
1867,65711522,306,2021-11,Paddle
1868,259513732,227,2021-11,
1869,162672577,149,2021-11,PaddleHub
1870,336274588,135,2021-11,PaddleNLP
1871,227347371,132,2021-11,
1872,246509073,116,2021-11,
1873,110688239,83,2021-11,
1874,131044128,79,2021-11,
1875,88868842,73,2021-11,models
1876,173544440,66,2021-11,
1877,240226378,54,2021-11,
1878,104208128,47,2021-11,
1879,312259012,46,2021-11,
1880,250154445,38,2021-11,
1881,191286408,23,2021-11,
1882,114885555,21,2021-11,
1883,127058653,20,2021-11,
1884,243677660,20,2021-11,
1885,228290594,18,2021-11,PaddleSlim
1886,178685945,17,2021-11,
1887,203514079,14,2021-11,
1888,427252454,13,2021-11,
1889,314704349,13,2021-11,
1890,210873203,13,2021-11,
1891,164796418,13,2021-11,
1892,276845708,12,2021-11,
1893,227880026,10,2021-11,
1894,196743910,9,2021-11,
1895,233520812,8,2021-11,
1896,333611338,7,2021-11,
1897,76616099,7,2021-11,
1898,264782838,6,2021-11,
1899,225549581,5,2021-11,
1900,319575342,5,2021-11,
1901,136450404,5,2021-11,
1902,403829741,5,2021-11,
1903,161509700,4,2021-11,
1904,133907444,3,2021-11,
1905,423716718,3,2021-11,
1906,89484677,2,2021-11,
1907,274012656,2,2021-11,
1908,383138186,2,2021-11,
1909,228297846,1,2021-11,
1910,259220361,1,2021-11,
1911,365999954,1,2021-11,
1912,210520127,1,2021-11,
1913,261698998,1,2021-11,
1914,127693333,0,2021-11,
1915,98599362,0,2021-11,
1916,244790548,0,2021-11,
1917,173032424,0,2021-11,
1918,240230342,0,2021-11,
1919,259513732,877,2021-12,
1920,110688239,876,2021-12,
1921,262296122,815,2021-12,PaddleOCR
1922,273214029,743,2021-12,PaddleGAN
1923,217475193,562,2021-12,PaddleDetection
1924,65711522,336,2021-12,Paddle
1925,336274588,279,2021-12,PaddleNLP
1926,204380779,267,2021-12,PaddleSeg
1927,251201169,158,2021-12,
1928,162672577,139,2021-12,PaddleHub
1929,227347371,98,2021-12,
1930,403829741,91,2021-12,
1931,246509073,81,2021-12,
1932,173544440,77,2021-12,
1933,88868842,71,2021-12,models
1934,131044128,59,2021-12,
1935,423716718,49,2021-12,
1936,104208128,49,2021-12,
1937,240226378,40,2021-12,
1938,191286408,39,2021-12,
1939,427252454,35,2021-12,
1940,312259012,31,2021-12,
1941,385199026,29,2021-12,
1942,333611338,24,2021-12,
1943,114885555,24,2021-12,
1944,127058653,23,2021-12,
1945,276845708,22,2021-12,
1946,210873203,21,2021-12,
1947,250154445,21,2021-12,
1948,228290594,18,2021-12,PaddleSlim
1949,426046572,18,2021-12,
1950,243677660,17,2021-12,
1951,314704349,16,2021-12,
1952,178685945,15,2021-12,
1953,164796418,14,2021-12,
1954,196743910,11,2021-12,
1955,76616099,10,2021-12,
1956,203514079,9,2021-12,
1957,436903861,9,2021-12,
1958,261698998,7,2021-12,
1959,264782838,7,2021-12,
1960,227880026,7,2021-12,
1961,225549581,6,2021-12,
1962,365999954,5,2021-12,
1963,136450404,5,2021-12,
1964,383138186,5,2021-12,
1965,302509341,4,2021-12,
1966,274012656,4,2021-12,
1967,210520127,3,2021-12,
1968,319575342,3,2021-12,
1969,289874518,3,2021-12,
1970,228297846,2,2021-12,
1971,244790548,2,2021-12,
1972,173032424,2,2021-12,
1973,161509700,2,2021-12,
1974,233520812,2,2021-12,
1975,133907444,1,2021-12,
1976,203736612,1,2021-12,
1977,171811851,1,2021-12,
1978,103466347,0,2021-12,
1979,321995806,0,2021-12,
1980,89484677,0,2021-12,
1981,127693333,0,2021-12,
1982,259220361,0,2021-12,
1983,262296122,495,2022-01,PaddleOCR
1984,259513732,454,2022-01,
1985,65711522,417,2022-01,Paddle
1986,217475193,294,2022-01,PaddleDetection
1987,110688239,192,2022-01,
1988,336274588,181,2022-01,PaddleNLP
1989,162672577,174,2022-01,PaddleHub
1990,273214029,153,2022-01,PaddleGAN
1991,204380779,148,2022-01,PaddleSeg
1992,312259012,114,2022-01,
1993,227347371,74,2022-01,
1994,246509073,66,2022-01,
1995,251201169,57,2022-01,
1996,104208128,57,2022-01,
1997,173544440,57,2022-01,
1998,423716718,50,2022-01,
1999,131044128,46,2022-01,
2000,403829741,41,2022-01,
2001,240226378,39,2022-01,
2002,88868842,34,2022-01,models
2003,191286408,29,2022-01,
2004,333611338,25,2022-01,
2005,114885555,24,2022-01,
2006,227880026,22,2022-01,
2007,427252454,18,2022-01,
2008,250154445,17,2022-01,
2009,178685945,17,2022-01,
2010,314704349,15,2022-01,
2011,164796418,14,2022-01,
2012,228290594,12,2022-01,PaddleSlim
2013,210873203,11,2022-01,
2014,76616099,9,2022-01,
2015,276845708,9,2022-01,
2016,274012656,9,2022-01,
2017,203514079,9,2022-01,
2018,436903861,8,2022-01,
2019,243677660,7,2022-01,
2020,264782838,7,2022-01,
2021,127058653,6,2022-01,
2022,136450404,6,2022-01,
2023,319575342,5,2022-01,
2024,261698998,5,2022-01,
2025,426046572,5,2022-01,
2026,161509700,5,2022-01,
2027,225549581,4,2022-01,
2028,196743910,4,2022-01,
2029,302509341,3,2022-01,
2030,89484677,3,2022-01,
2031,259220361,3,2022-01,
2032,171811851,2,2022-01,
2033,289874518,2,2022-01,
2034,383138186,2,2022-01,
2035,365999954,2,2022-01,
2036,321995806,2,2022-01,
2037,133907444,2,2022-01,
2038,233520812,1,2022-01,
2039,240230342,1,2022-01,
2040,189339212,1,2022-01,
2041,244790548,1,2022-01,
2042,137793455,1,2022-01,
2043,296268741,1,2022-01,
2044,224622052,1,2022-01,
2045,203736612,1,2022-01,
2046,93210289,1,2022-01,
2047,98599362,1,2022-01,
2048,173032424,1,2022-01,
2049,92895339,1,2022-01,
2050,103466347,1,2022-01,
2051,203899406,1,2022-01,
2052,385199026,1,2022-01,
2053,105703784,1,2022-01,
2054,210520127,1,2022-01,
2055,88800008,1,2022-01,
2056,75912778,1,2022-01,
2057,127693333,1,2022-01,
2058,228297846,1,2022-01,
2059,125206311,1,2022-01,
2060,101101544,1,2022-01,
2061,262296122,379,2022-02,PaddleOCR
2062,259513732,200,2022-02,
2063,65711522,165,2022-02,Paddle
2064,204380779,124,2022-02,PaddleSeg
2065,217475193,119,2022-02,PaddleDetection
2066,162672577,117,2022-02,PaddleHub
2067,273214029,108,2022-02,PaddleGAN
2068,336274588,99,2022-02,PaddleNLP
2069,110688239,98,2022-02,
2070,227347371,96,2022-02,
2071,251201169,87,2022-02,
2072,246509073,68,2022-02,
2073,104208128,50,2022-02,
2074,131044128,48,2022-02,
2075,312259012,47,2022-02,
2076,314704349,45,2022-02,
2077,403829741,42,2022-02,
2078,240226378,36,2022-02,
2079,88868842,33,2022-02,models
2080,423716718,31,2022-02,
2081,114885555,28,2022-02,
2082,250154445,24,2022-02,
2083,173544440,23,2022-02,
2084,333611338,20,2022-02,
2085,191286408,18,2022-02,
2086,164796418,15,2022-02,
2087,203514079,14,2022-02,
2088,426046572,13,2022-02,
2089,227880026,10,2022-02,
2090,210873203,10,2022-02,
2091,228290594,10,2022-02,PaddleSlim
2092,276845708,9,2022-02,
2093,427252454,8,2022-02,
2094,89484677,7,2022-02,
2095,319575342,7,2022-02,
2096,127058653,7,2022-02,
2097,261698998,6,2022-02,
2098,274012656,6,2022-02,
2099,365999954,6,2022-02,
2100,264782838,6,2022-02,
2101,243677660,4,2022-02,
2102,178685945,4,2022-02,
2103,76616099,4,2022-02,
2104,171811851,3,2022-02,
2105,136450404,3,2022-02,
2106,196743910,3,2022-02,
2107,289874518,3,2022-02,
2108,240230342,3,2022-02,
2109,203899406,2,2022-02,
2110,225549581,2,2022-02,
2111,233520812,2,2022-02,
2112,259220361,2,2022-02,
2113,210520127,2,2022-02,
2114,244790548,2,2022-02,
2115,383138186,2,2022-02,
2116,228297846,2,2022-02,
2117,385199026,2,2022-02,
2118,133907444,1,2022-02,
2119,101101544,1,2022-02,
2120,173032424,1,2022-02,
2121,302509341,1,2022-02,
2122,321995806,1,2022-02,
2123,105703784,1,2022-02,
2124,75912778,1,2022-02,
2125,125206311,1,2022-02,
2126,92895339,1,2022-02,
2127,93210289,1,2022-02,
2128,189339212,1,2022-02,
2129,88800008,1,2022-02,
2130,436903861,1,2022-02,
2131,203736612,1,2022-02,
2132,296268741,1,2022-02,
2133,103466347,1,2022-02,
2134,127693333,1,2022-02,
2135,98599362,1,2022-02,
2136,161509700,1,2022-02,
2137,137793455,1,2022-02,
2138,224622052,1,2022-02,
2139,262296122,518,2022-03,PaddleOCR
2140,217475193,304,2022-03,PaddleDetection
2141,259513732,292,2022-03,
2142,65711522,220,2022-03,Paddle
2143,336274588,200,2022-03,PaddleNLP
2144,110688239,157,2022-03,
2145,204380779,154,2022-03,PaddleSeg
2146,162672577,145,2022-03,PaddleHub
2147,273214029,133,2022-03,PaddleGAN
2148,227347371,133,2022-03,
2149,251201169,71,2022-03,
2150,246509073,67,2022-03,
2151,240226378,61,2022-03,
2152,104208128,59,2022-03,
2153,131044128,52,2022-03,
2154,173544440,51,2022-03,
2155,312259012,47,2022-03,
2156,178685945,41,2022-03,
2157,88868842,35,2022-03,models
2158,191286408,28,2022-03,
2159,250154445,28,2022-03,
2160,314704349,27,2022-03,
2161,423716718,27,2022-03,
2162,114885555,22,2022-03,
2163,203514079,18,2022-03,
2164,127058653,15,2022-03,
2165,403829741,14,2022-03,
2166,228290594,12,2022-03,PaddleSlim
2167,333611338,12,2022-03,
2168,164796418,12,2022-03,
2169,210873203,11,2022-03,
2170,276845708,9,2022-03,
2171,196743910,7,2022-03,
2172,426046572,7,2022-03,
2173,243677660,7,2022-03,
2174,261698998,6,2022-03,
2175,264782838,5,2022-03,
2176,436903861,5,2022-03,
2177,319575342,5,2022-03,
2178,274012656,4,2022-03,
2179,427252454,4,2022-03,
2180,233520812,4,2022-03,
2181,136450404,3,2022-03,
2182,133907444,2,2022-03,
2183,89484677,2,2022-03,
2184,475341715,2,2022-03,
2185,302509341,2,2022-03,
2186,383138186,2,2022-03,
2187,76616099,2,2022-03,
2188,469388758,2,2022-03,
2189,296268741,1,2022-03,
2190,225549581,1,2022-03,
2191,227880026,1,2022-03,
2192,161509700,1,2022-03,
2193,385199026,1,2022-03,
2194,240230342,1,2022-03,
2195,173032424,1,2022-03,
2196,289874518,1,2022-03,
2197,103466347,0,2022-03,
2198,365999954,0,2022-03,
2199,321995806,0,2022-03,
2200,259220361,0,2022-03,
2201,244790548,0,2022-03,
2202,217475193,828,2022-04,PaddleDetection
2203,204380779,761,2022-04,PaddleSeg
2204,262296122,723,2022-04,PaddleOCR
2205,65711522,232,2022-04,Paddle
2206,336274588,202,2022-04,PaddleNLP
2207,110688239,161,2022-04,
2208,162672577,156,2022-04,PaddleHub
2209,273214029,107,2022-04,PaddleGAN
2210,246509073,103,2022-04,
2211,259513732,100,2022-04,
2212,251201169,84,2022-04,
2213,131044128,77,2022-04,
2214,227347371,70,2022-04,
2215,240226378,57,2022-04,
2216,385199026,56,2022-04,
2217,88868842,55,2022-04,models
2218,173544440,54,2022-04,
2219,403829741,53,2022-04,
2220,104208128,49,2022-04,
2221,312259012,46,2022-04,
2222,114885555,27,2022-04,
2223,191286408,25,2022-04,
2224,178685945,25,2022-04,
2225,228290594,24,2022-04,PaddleSlim
2226,314704349,23,2022-04,
2227,276845708,22,2022-04,
2228,203514079,18,2022-04,
2229,250154445,16,2022-04,
2230,164796418,13,2022-04,
2231,423716718,11,2022-04,
2232,264782838,10,2022-04,
2233,127058653,9,2022-04,
2234,333611338,9,2022-04,
2235,89484677,8,2022-04,
2236,210873203,8,2022-04,
2237,436903861,6,2022-04,
2238,243677660,6,2022-04,
2239,196743910,6,2022-04,
2240,319575342,5,2022-04,
2241,426046572,5,2022-04,
2242,274012656,5,2022-04,
2243,136450404,5,2022-04,
2244,76616099,4,2022-04,
2245,210520127,4,2022-04,
2246,227880026,3,2022-04,
2247,302509341,3,2022-04,
2248,171811851,3,2022-04,
2249,261698998,3,2022-04,
2250,173032424,3,2022-04,
2251,365999954,2,2022-04,
2252,296268741,2,2022-04,
2253,475341715,2,2022-04,
2254,233520812,2,2022-04,
2255,225549581,1,2022-04,
2256,383138186,1,2022-04,
2257,427252454,1,2022-04,
2258,133907444,0,2022-04,
2259,244790548,0,2022-04,
2260,101101544,0,2022-04,
2261,469388758,0,2022-04,
2262,259220361,0,2022-04,
2263,240230342,0,2022-04,
2264,262296122,2059,2022-05,PaddleOCR
2265,336274588,1080,2022-05,PaddleNLP
2266,110688239,1034,2022-05,
2267,217475193,340,2022-05,PaddleDetection
2268,204380779,258,2022-05,PaddleSeg
2269,65711522,228,2022-05,Paddle
2270,162672577,159,2022-05,PaddleHub
2271,273214029,124,2022-05,PaddleGAN
2272,246509073,80,2022-05,
2273,173544440,75,2022-05,
2274,259513732,74,2022-05,
2275,227347371,70,2022-05,
2276,251201169,61,2022-05,
2277,88868842,56,2022-05,models
2278,312259012,50,2022-05,
2279,104208128,48,2022-05,
2280,240226378,44,2022-05,
2281,131044128,43,2022-05,
2282,191286408,42,2022-05,
2283,403829741,36,2022-05,
2284,89484677,35,2022-05,
2285,469388758,33,2022-05,
2286,385199026,33,2022-05,
2287,423716718,30,2022-05,
2288,228290594,27,2022-05,PaddleSlim
2289,314704349,21,2022-05,
2290,250154445,20,2022-05,
2291,178685945,18,2022-05,
2292,114885555,17,2022-05,
2293,276845708,16,2022-05,
2294,264782838,14,2022-05,
2295,127058653,14,2022-05,
2296,164796418,13,2022-05,
2297,261698998,12,2022-05,
2298,203514079,11,2022-05,
2299,210873203,11,2022-05,
2300,333611338,11,2022-05,
2301,243677660,10,2022-05,
2302,493152580,9,2022-05,
2303,76616099,7,2022-05,
2304,436903861,6,2022-05,
2305,319575342,6,2022-05,
2306,365999954,6,2022-05,
2307,196743910,6,2022-05,
2308,210520127,5,2022-05,
2309,136450404,5,2022-05,
2310,475341715,4,2022-05,
2311,274012656,4,2022-05,
2312,490292598,4,2022-05,
2313,302509341,3,2022-05,
2314,133907444,3,2022-05,
2315,161509700,3,2022-05,
2316,426046572,2,2022-05,
2317,233520812,2,2022-05,
2318,427252454,2,2022-05,
2319,296268741,2,2022-05,
2320,225549581,1,2022-05,
2321,171811851,1,2022-05,
2322,289874518,1,2022-05,
2323,227880026,1,2022-05,
2324,173032424,0,2022-05,
2325,203899406,0,2022-05,
2326,244790548,0,2022-05,
2327,259220361,0,2022-05,
2328,240230342,0,2022-05,
2329,383138186,0,2022-05,
2330,321995806,0,2022-05,
2331,92895339,0,2022-05,
2332,262296122,680,2022-06,PaddleOCR
2333,251201169,658,2022-06,
2334,336274588,414,2022-06,PaddleNLP
2335,259513732,397,2022-06,
2336,110688239,248,2022-06,
2337,217475193,208,2022-06,PaddleDetection
2338,65711522,188,2022-06,Paddle
2339,204380779,172,2022-06,PaddleSeg
2340,162672577,112,2022-06,PaddleHub
2341,507861208,98,2022-06,FastDeploy
2342,273214029,93,2022-06,PaddleGAN
2343,173544440,74,2022-06,
2344,312259012,67,2022-06,
2345,227347371,65,2022-06,
2346,246509073,47,2022-06,
2347,104208128,46,2022-06,
2348,88868842,45,2022-06,models
2349,191286408,43,2022-06,
2350,131044128,43,2022-06,
2351,423716718,37,2022-06,
2352,89484677,31,2022-06,
2353,436903861,26,2022-06,
2354,403829741,25,2022-06,
2355,114885555,23,2022-06,
2356,240226378,22,2022-06,
2357,314704349,20,2022-06,
2358,203514079,15,2022-06,
2359,250154445,14,2022-06,
2360,228290594,13,2022-06,PaddleSlim
2361,385199026,13,2022-06,
2362,276845708,13,2022-06,
2363,127058653,12,2022-06,
2364,261698998,12,2022-06,
2365,178685945,11,2022-06,
2366,469388758,9,2022-06,
2367,76616099,9,2022-06,
2368,243677660,8,2022-06,
2369,164796418,7,2022-06,
2370,210873203,6,2022-06,
2371,161509700,6,2022-06,
2372,264782838,6,2022-06,
2373,426046572,6,2022-06,
2374,274012656,5,2022-06,
2375,319575342,5,2022-06,
2376,302509341,4,2022-06,
2377,333611338,4,2022-06,
2378,210520127,3,2022-06,
2379,233520812,2,2022-06,
2380,136450404,2,2022-06,
2381,133907444,2,2022-06,
2382,475341715,2,2022-06,
2383,227880026,1,2022-06,
2384,171811851,1,2022-06,
2385,427252454,1,2022-06,
2386,225549581,1,2022-06,
2387,244790548,1,2022-06,
2388,321995806,1,2022-06,
2389,490292598,1,2022-06,
2390,365999954,0,2022-06,
2391,259220361,0,2022-06,
2392,173032424,0,2022-06,
2393,296268741,0,2022-06,
2394,196743910,0,2022-06,
2395,240230342,0,2022-06,
2396,383138186,0,2022-06,
2397,262296122,688,2022-07,PaddleOCR
2398,336274588,304,2022-07,PaddleNLP
2399,259513732,199,2022-07,
2400,217475193,195,2022-07,PaddleDetection
2401,110688239,189,2022-07,
2402,65711522,181,2022-07,Paddle
2403,204380779,154,2022-07,PaddleSeg
2404,162672577,112,2022-07,PaddleHub
2405,251201169,104,2022-07,
2406,273214029,82,2022-07,PaddleGAN
2407,173544440,61,2022-07,
2408,246509073,57,2022-07,
2409,227347371,52,2022-07,
2410,131044128,47,2022-07,
2411,104208128,41,2022-07,
2412,240226378,39,2022-07,
2413,88868842,37,2022-07,models
2414,515526146,37,2022-07,
2415,114885555,32,2022-07,
2416,228290594,30,2022-07,PaddleSlim
2417,312259012,30,2022-07,
2418,191286408,30,2022-07,
2419,507861208,29,2022-07,FastDeploy
2420,314704349,23,2022-07,
2421,403829741,23,2022-07,
2422,423716718,22,2022-07,
2423,493152580,22,2022-07,
2424,513813137,21,2022-07,
2425,178685945,20,2022-07,
2426,127058653,18,2022-07,
2427,276845708,17,2022-07,
2428,164796418,14,2022-07,
2429,436903861,12,2022-07,
2430,250154445,11,2022-07,
2431,203514079,10,2022-07,
2432,333611338,9,2022-07,
2433,210873203,9,2022-07,
2434,243677660,8,2022-07,
2435,233520812,8,2022-07,
2436,196743910,8,2022-07,
2437,261698998,8,2022-07,
2438,426046572,8,2022-07,
2439,264782838,7,2022-07,
2440,469388758,6,2022-07,
2441,76616099,5,2022-07,
2442,89484677,5,2022-07,
2443,136450404,4,2022-07,
2444,133907444,4,2022-07,
2445,319575342,4,2022-07,
2446,227880026,3,2022-07,
2447,274012656,3,2022-07,
2448,210520127,3,2022-07,
2449,385199026,2,2022-07,
2450,302509341,2,2022-07,
2451,98599362,2,2022-07,
2452,161509700,2,2022-07,
2453,427252454,2,2022-07,
2454,225549581,2,2022-07,
2455,296268741,1,2022-07,
2456,173032424,1,2022-07,
2457,240230342,1,2022-07,
2458,365999954,1,2022-07,
2459,259220361,0,2022-07,
2460,244790548,0,2022-07,
2461,103466347,0,2022-07,
2462,475341715,0,2022-07,
2463,321995806,0,2022-07,
2464,383138186,0,2022-07,
2465,262296122,644,2022-08,PaddleOCR
2466,336274588,230,2022-08,PaddleNLP
2467,110688239,197,2022-08,
2468,65711522,193,2022-08,Paddle
2469,513813137,188,2022-08,
2470,217475193,187,2022-08,PaddleDetection
2471,204380779,166,2022-08,PaddleSeg
2472,162672577,162,2022-08,PaddleHub
2473,259513732,144,2022-08,
2474,273214029,116,2022-08,PaddleGAN
2475,227347371,82,2022-08,
2476,228290594,81,2022-08,PaddleSlim
2477,507861208,81,2022-08,FastDeploy
2478,251201169,61,2022-08,
2479,173544440,59,2022-08,
2480,314704349,52,2022-08,
2481,246509073,51,2022-08,
2482,493152580,47,2022-08,
2483,88868842,47,2022-08,models
2484,104208128,41,2022-08,
2485,240226378,39,2022-08,
2486,131044128,37,2022-08,
2487,423716718,32,2022-08,
2488,515526146,30,2022-08,
2489,312259012,27,2022-08,
2490,403829741,26,2022-08,
2491,469388758,24,2022-08,
2492,114885555,23,2022-08,
2493,191286408,20,2022-08,
2494,426046572,18,2022-08,
2495,127058653,15,2022-08,
2496,276845708,15,2022-08,
2497,203514079,15,2022-08,
2498,178685945,12,2022-08,
2499,164796418,12,2022-08,
2500,76616099,11,2022-08,
2501,250154445,11,2022-08,
2502,243677660,10,2022-08,
2503,427252454,10,2022-08,
2504,89484677,8,2022-08,
2505,264782838,8,2022-08,
2506,210873203,8,2022-08,
2507,436903861,8,2022-08,
2508,274012656,7,2022-08,
2509,196743910,7,2022-08,
2510,161509700,6,2022-08,
2511,385199026,6,2022-08,
2512,261698998,6,2022-08,
2513,227880026,5,2022-08,
2514,333611338,5,2022-08,
2515,365999954,4,2022-08,
2516,296268741,4,2022-08,
2517,319575342,4,2022-08,
2518,210520127,3,2022-08,
2519,225549581,2,2022-08,
2520,490292598,2,2022-08,
2521,302509341,2,2022-08,
2522,383138186,2,2022-08,
2523,233520812,2,2022-08,
2524,133907444,2,2022-08,
2525,136450404,2,2022-08,
2526,520095016,1,2022-08,
2527,244790548,1,2022-08,
2528,88800008,1,2022-08,
2529,103466347,1,2022-08,
2530,228297846,1,2022-08,
2531,137793455,1,2022-08,
2532,189339212,1,2022-08,
2533,98599362,1,2022-08,
2534,105703784,1,2022-08,
2535,171811851,1,2022-08,
2536,475341715,1,2022-08,
2537,321995806,1,2022-08,
2538,92895339,1,2022-08,
2539,75912778,1,2022-08,
2540,125206311,1,2022-08,
2541,101101544,1,2022-08,
2542,173032424,1,2022-08,
2543,93210289,1,2022-08,
2544,259220361,1,2022-08,
2545,240230342,1,2022-08,
2546,289874518,1,2022-08,
2547,203736612,1,2022-08,
2548,127693333,0,2022-08,
2549,203899406,0,2022-08,
2550,224622052,0,2022-08,
2551,162672577,1263,2022-09,PaddleHub
2552,262296122,804,2022-09,PaddleOCR
2553,336274588,339,2022-09,PaddleNLP
2554,110688239,232,2022-09,
2555,217475193,217,2022-09,PaddleDetection
2556,65711522,190,2022-09,Paddle
2557,204380779,154,2022-09,PaddleSeg
2558,507861208,105,2022-09,FastDeploy
2559,273214029,93,2022-09,PaddleGAN
2560,173544440,87,2022-09,
2561,251201169,71,2022-09,
2562,259513732,60,2022-09,
2563,246509073,57,2022-09,
2564,104208128,49,2022-09,
2565,227347371,48,2022-09,
2566,131044128,42,2022-09,
2567,312259012,40,2022-09,
2568,513813137,36,2022-09,
2569,228290594,34,2022-09,PaddleSlim
2570,88868842,33,2022-09,models
2571,114885555,32,2022-09,
2572,240226378,28,2022-09,
2573,403829741,24,2022-09,
2574,127058653,24,2022-09,
2575,250154445,23,2022-09,
2576,314704349,22,2022-09,
2577,191286408,20,2022-09,
2578,513505410,19,2022-09,
2579,469388758,18,2022-09,
2580,203514079,18,2022-09,
2581,161509700,18,2022-09,
2582,520095016,17,2022-09,
2583,264782838,16,2022-09,
2584,423716718,14,2022-09,
2585,178685945,14,2022-09,
2586,164796418,14,2022-09,
2587,493152580,12,2022-09,
2588,274012656,12,2022-09,
2589,276845708,11,2022-09,
2590,426046572,10,2022-09,
2591,243677660,10,2022-09,
2592,515526146,9,2022-09,
2593,427252454,9,2022-09,
2594,233520812,8,2022-09,
2595,475341715,7,2022-09,
2596,210873203,7,2022-09,
2597,333611338,6,2022-09,
2598,261698998,5,2022-09,
2599,436903861,5,2022-09,
2600,173032424,5,2022-09,
2601,89484677,5,2022-09,
2602,225549581,4,2022-09,
2603,76616099,4,2022-09,
2604,133907444,3,2022-09,
2605,383138186,3,2022-09,
2606,319575342,3,2022-09,
2607,296268741,3,2022-09,
2608,289874518,3,2022-09,
2609,365999954,3,2022-09,
2610,136450404,3,2022-09,
2611,385199026,2,2022-09,
2612,490292598,2,2022-09,
2613,227880026,2,2022-09,
2614,103466347,1,2022-09,
2615,92895339,1,2022-09,
2616,196743910,1,2022-09,
2617,137793455,1,2022-09,
2618,203736612,1,2022-09,
2619,228297846,1,2022-09,
2620,224622052,1,2022-09,
2621,189339212,1,2022-09,
2622,98599362,1,2022-09,
2623,88800008,1,2022-09,
2624,302509341,1,2022-09,
2625,75912778,1,2022-09,
2626,321995806,1,2022-09,
2627,240230342,1,2022-09,
2628,127693333,1,2022-09,
2629,101101544,1,2022-09,
2630,125206311,1,2022-09,
2631,105703784,1,2022-09,
2632,93210289,1,2022-09,
2633,203899406,1,2022-09,
2634,244790548,1,2022-09,
2635,259220361,1,2022-09,
2636,262296122,1184,2022-10,PaddleOCR
2637,336274588,656,2022-10,PaddleNLP
2638,162672577,656,2022-10,PaddleHub
2639,217475193,394,2022-10,PaddleDetection
2640,110688239,311,2022-10,
2641,204380779,301,2022-10,PaddleSeg
2642,65711522,159,2022-10,Paddle
2643,507861208,133,2022-10,FastDeploy
2644,273214029,79,2022-10,PaddleGAN
2645,251201169,78,2022-10,
2646,173544440,76,2022-10,
2647,246509073,58,2022-10,
2648,227347371,58,2022-10,
2649,259513732,53,2022-10,
2650,131044128,42,2022-10,
2651,493152580,42,2022-10,
2652,104208128,40,2022-10,
2653,240226378,36,2022-10,
2654,88868842,34,2022-10,models
2655,469388758,31,2022-10,
2656,513505410,31,2022-10,
2657,312259012,28,2022-10,
2658,314704349,25,2022-10,
2659,250154445,24,2022-10,
2660,403829741,22,2022-10,
2661,228290594,21,2022-10,PaddleSlim
2662,203514079,20,2022-10,
2663,513813137,19,2022-10,
2664,114885555,18,2022-10,
2665,127058653,17,2022-10,
2666,178685945,17,2022-10,
2667,191286408,14,2022-10,
2668,164796418,13,2022-10,
2669,243677660,12,2022-10,
2670,423716718,11,2022-10,
2671,264782838,9,2022-10,
2672,515526146,9,2022-10,
2673,76616099,9,2022-10,
2674,233520812,8,2022-10,
2675,276845708,8,2022-10,
2676,89484677,7,2022-10,
2677,136450404,7,2022-10,
2678,261698998,6,2022-10,
2679,385199026,5,2022-10,
2680,296268741,4,2022-10,
2681,274012656,4,2022-10,
2682,161509700,3,2022-10,
2683,319575342,3,2022-10,
2684,436903861,3,2022-10,
2685,210873203,3,2022-10,
2686,333611338,3,2022-10,
2687,196743910,3,2022-10,
2688,427252454,2,2022-10,
2689,365999954,2,2022-10,
2690,520095016,2,2022-10,
2691,426046572,2,2022-10,
2692,302509341,2,2022-10,
2693,475341715,2,2022-10,
2694,225549581,1,2022-10,
2695,173032424,1,2022-10,
2696,133907444,1,2022-10,
2697,171811851,1,2022-10,
2698,244790548,0,2022-10,
2699,383138186,0,2022-10,
2700,92895339,0,2022-10,
2701,227880026,0,2022-10,
2702,228297846,0,2022-10,
2703,262296122,715,2022-11,PaddleOCR
2704,507861208,569,2022-11,FastDeploy
2705,336274588,513,2022-11,PaddleNLP
2706,162672577,426,2022-11,PaddleHub
2707,204380779,300,2022-11,PaddleSeg
2708,217475193,230,2022-11,PaddleDetection
2709,110688239,210,2022-11,
2710,65711522,173,2022-11,Paddle
